Pression, tour moteur, température, AFR, Duréé injection, Papillon, Cible AFR 
40.05 , 1822 , 31 , 155.00 , 4711.19 , 22.00 , 105.00
40.36 , 1723 , 31 , 155.00 , 4678.85 , 22.00 , 105.00
40.05 , 1797 , 31 , 154.00 , 4703.02 , 22.00 , 105.00
40.36 , 1773 , 31 , 154.00 , 4695.18 , 22.00 , 105.00
40.05 , 1823 , 31 , 154.00 , 4711.51 , 22.00 , 105.00
39.74 , 1787 , 31 , 154.00 , 4699.75 , 22.00 , 105.00
39.74 , 1766 , 31 , 154.00 , 4692.89 , 22.00 , 105.00
40.05 , 1824 , 31 , 154.00 , 4711.84 , 22.00 , 105.00
39.43 , 1783 , 31 , 154.00 , 4698.45 , 22.00 , 105.00
39.74 , 1832 , 31 , 154.00 , 4714.45 , 22.00 , 105.00
39.74 , 1789 , 31 , 155.00 , 4700.41 , 22.00 , 105.00
39.43 , 1770 , 31 , 155.00 , 4694.20 , 22.00 , 105.00
39.43 , 1823 , 31 , 154.00 , 4711.51 , 22.00 , 105.00
40.05 , 1786 , 31 , 154.00 , 4699.43 , 22.00 , 105.00
39.74 , 1831 , 31 , 154.00 , 4714.13 , 22.00 , 105.00
40.05 , 1792 , 31 , 154.00 , 4701.39 , 22.00 , 105.00
39.43 , 1832 , 31 , 154.00 , 4714.45 , 22.00 , 105.00
39.74 , 1792 , 31 , 154.00 , 4701.39 , 22.00 , 105.00
39.12 , 1832 , 31 , 154.00 , 4714.45 , 22.00 , 105.00
39.43 , 1860 , 31 , 154.00 , 4723.60 , 22.00 , 105.00
39.12 , 1799 , 31 , 154.00 , 4703.67 , 22.00 , 105.00
40.05 , 1776 , 31 , 154.00 , 4696.16 , 22.00 , 105.00
39.43 , 1825 , 31 , 154.00 , 4712.17 , 22.00 , 105.00
39.74 , 1855 , 31 , 154.00 , 4721.97 , 22.00 , 105.00
39.12 , 1798 , 31 , 154.00 , 4703.35 , 22.00 , 105.00
39.43 , 1840 , 31 , 154.00 , 4717.07 , 22.00 , 105.00
39.12 , 1791 , 31 , 154.00 , 4701.06 , 22.00 , 105.00
39.43 , 1837 , 31 , 154.00 , 4716.09 , 22.00 , 105.00
39.43 , 1789 , 31 , 154.00 , 4700.41 , 22.00 , 105.00
39.74 , 1836 , 31 , 154.00 , 4715.76 , 22.00 , 105.00
39.12 , 1857 , 31 , 154.00 , 4722.62 , 22.00 , 105.00
39.43 , 1802 , 31 , 154.00 , 4704.65 , 22.00 , 105.00
38.81 , 1773 , 31 , 154.00 , 4695.18 , 22.00 , 105.00
39.74 , 1828 , 31 , 154.00 , 4713.15 , 22.00 , 105.00
38.81 , 1852 , 31 , 153.00 , 4720.99 , 22.00 , 105.00
39.74 , 1800 , 31 , 153.00 , 4704.00 , 22.00 , 105.00
39.12 , 1838 , 31 , 154.00 , 4716.41 , 22.00 , 105.00
39.74 , 1794 , 31 , 154.00 , 4702.04 , 22.00 , 105.00
39.12 , 1835 , 31 , 153.00 , 4715.43 , 22.00 , 105.00
38.81 , 1859 , 31 , 153.00 , 4723.27 , 22.00 , 105.00
39.12 , 1800 , 31 , 154.00 , 4704.00 , 22.00 , 105.00
39.12 , 1841 , 31 , 154.00 , 4717.39 , 22.00 , 105.00
38.81 , 1791 , 31 , 154.00 , 4701.06 , 22.00 , 105.00
39.43 , 1836 , 31 , 154.00 , 4715.76 , 22.00 , 105.00
38.81 , 1788 , 31 , 153.00 , 4700.08 , 22.00 , 105.00
39.74 , 1836 , 31 , 153.00 , 4715.76 , 22.00 , 105.00
39.12 , 1857 , 31 , 154.00 , 4722.62 , 22.00 , 105.00
39.43 , 1802 , 31 , 154.00 , 4704.65 , 22.00 , 105.00
39.12 , 1839 , 31 , 154.00 , 4716.74 , 22.00 , 105.00
39.12 , 1794 , 31 , 154.00 , 4702.04 , 22.00 , 105.00
39.12 , 1835 , 31 , 153.00 , 4715.43 , 22.00 , 105.00
39.12 , 1861 , 31 , 153.00 , 4723.93 , 22.00 , 105.00
39.12 , 1800 , 31 , 154.00 , 4704.00 , 22.00 , 105.00
39.12 , 1842 , 31 , 154.00 , 4717.72 , 22.00 , 105.00
39.12 , 1791 , 31 , 154.00 , 4701.06 , 22.00 , 105.00
39.43 , 1836 , 31 , 154.00 , 4715.76 , 22.00 , 105.00
39.12 , 1856 , 31 , 153.00 , 4722.29 , 22.00 , 105.00
39.74 , 1803 , 31 , 153.00 , 4704.98 , 22.00 , 105.00
39.12 , 1839 , 31 , 154.00 , 4716.74 , 22.00 , 105.00
39.43 , 1795 , 31 , 154.00 , 4702.37 , 22.00 , 105.00
39.43 , 1835 , 31 , 153.00 , 4715.43 , 22.00 , 105.00
39.43 , 1792 , 31 , 153.00 , 4701.39 , 22.00 , 105.00
39.43 , 1834 , 31 , 153.00 , 4715.11 , 22.00 , 105.00
39.12 , 1858 , 31 , 153.00 , 4722.95 , 22.00 , 105.00
39.12 , 1799 , 31 , 153.00 , 4703.67 , 22.00 , 105.00
39.74 , 1842 , 31 , 153.00 , 4717.72 , 22.00 , 105.00
39.74 , 1792 , 31 , 154.00 , 4701.39 , 22.00 , 105.00
39.74 , 1837 , 31 , 154.00 , 4716.09 , 22.00 , 105.00
39.43 , 1857 , 31 , 154.00 , 4722.62 , 22.00 , 105.00
39.74 , 1802 , 31 , 154.00 , 4704.65 , 22.00 , 105.00
39.43 , 1838 , 31 , 154.00 , 4716.41 , 22.00 , 105.00
39.74 , 1795 , 31 , 154.00 , 4702.37 , 22.00 , 105.00
39.12 , 1834 , 31 , 154.00 , 4715.11 , 22.00 , 105.00
39.12 , 1858 , 31 , 154.00 , 4722.95 , 22.00 , 105.00
39.12 , 1799 , 31 , 154.00 , 4703.67 , 22.00 , 105.00
39.43 , 1840 , 31 , 154.00 , 4717.07 , 22.00 , 105.00
39.12 , 1858 , 31 , 153.00 , 4722.95 , 22.00 , 105.00
39.43 , 1804 , 31 , 153.00 , 4705.31 , 22.00 , 105.00
39.12 , 1841 , 31 , 154.00 , 4717.39 , 22.00 , 105.00
39.12 , 1795 , 31 , 154.00 , 4702.37 , 22.00 , 105.00
38.81 , 1835 , 31 , 154.00 , 4715.43 , 22.00 , 105.00
39.43 , 1860 , 31 , 154.00 , 4723.60 , 22.00 , 105.00
39.12 , 1800 , 31 , 153.00 , 4704.00 , 22.00 , 105.00
39.43 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.12 , 1792 , 31 , 154.00 , 4701.39 , 22.00 , 105.00
39.74 , 1837 , 31 , 154.00 , 4716.09 , 22.00 , 105.00
39.74 , 1857 , 31 , 153.00 , 4722.62 , 22.00 , 105.00
39.43 , 1803 , 31 , 153.00 , 4704.98 , 22.00 , 105.00
39.43 , 1840 , 31 , 154.00 , 4717.07 , 22.00 , 105.00
39.12 , 1862 , 31 , 154.00 , 4724.25 , 22.00 , 105.00
39.12 , 1802 , 31 , 154.00 , 4704.65 , 22.00 , 105.00
39.12 , 1842 , 31 , 154.00 , 4717.72 , 22.00 , 105.00
39.12 , 1859 , 31 , 154.00 , 4723.27 , 22.00 , 105.00
39.12 , 1802 , 31 , 154.00 , 4704.65 , 22.00 , 105.00
39.12 , 1837 , 31 , 153.00 , 4716.09 , 22.00 , 105.00
39.74 , 1794 , 31 , 153.00 , 4702.04 , 22.00 , 105.00
39.43 , 1834 , 31 , 153.00 , 4715.11 , 22.00 , 105.00
39.43 , 1860 , 31 , 153.00 , 4723.60 , 22.00 , 105.00
39.43 , 1799 , 31 , 153.00 , 4703.67 , 22.00 , 105.00
39.43 , 1840 , 31 , 153.00 , 4717.07 , 22.00 , 105.00
39.12 , 1789 , 31 , 153.00 , 4700.41 , 22.00 , 105.00
39.74 , 1837 , 31 , 153.00 , 4716.09 , 22.00 , 105.00
39.43 , 1856 , 31 , 153.00 , 4722.29 , 22.00 , 105.00
39.43 , 1802 , 31 , 153.00 , 4704.65 , 22.00 , 105.00
39.43 , 1839 , 31 , 154.00 , 4716.74 , 22.00 , 105.00
39.74 , 1794 , 31 , 154.00 , 4702.04 , 22.00 , 105.00
38.81 , 1835 , 31 , 154.00 , 4715.43 , 22.00 , 105.00
39.43 , 1860 , 31 , 154.00 , 4723.60 , 22.00 , 105.00
39.12 , 1801 , 31 , 154.00 , 4704.33 , 22.00 , 105.00
39.74 , 1841 , 31 , 154.00 , 4717.39 , 22.00 , 105.00
39.12 , 1857 , 31 , 153.00 , 4722.62 , 22.00 , 105.00
39.12 , 1803 , 31 , 153.00 , 4704.98 , 22.00 , 105.00
39.12 , 1840 , 31 , 153.00 , 4717.07 , 22.00 , 105.00
39.74 , 1795 , 31 , 153.00 , 4702.37 , 22.00 , 105.00
38.81 , 1835 , 31 , 153.00 , 4715.43 , 22.00 , 105.00
39.43 , 1861 , 31 , 153.00 , 4723.93 , 22.00 , 105.00
39.12 , 1800 , 31 , 153.00 , 4704.00 , 22.00 , 105.00
39.74 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.12 , 1858 , 31 , 153.00 , 4722.95 , 22.00 , 105.00
39.12 , 1804 , 31 , 153.00 , 4705.31 , 22.00 , 105.00
39.12 , 1840 , 31 , 153.00 , 4717.07 , 22.00 , 105.00
39.74 , 1795 , 31 , 153.00 , 4702.37 , 22.00 , 105.00
39.12 , 1836 , 31 , 153.00 , 4715.76 , 22.00 , 105.00
39.12 , 1860 , 31 , 153.00 , 4723.60 , 22.00 , 105.00
39.12 , 1802 , 31 , 153.00 , 4704.65 , 22.00 , 105.00
39.12 , 1844 , 31 , 153.00 , 4718.37 , 22.00 , 105.00
39.12 , 1792 , 31 , 153.00 , 4701.39 , 22.00 , 105.00
39.74 , 1838 , 31 , 153.00 , 4716.41 , 22.00 , 105.00
39.12 , 1856 , 31 , 153.00 , 4722.29 , 22.00 , 105.00
39.74 , 1804 , 31 , 153.00 , 4705.31 , 22.00 , 105.00
39.12 , 1839 , 31 , 153.00 , 4716.74 , 22.00 , 105.00
39.12 , 1863 , 31 , 153.00 , 4724.58 , 22.00 , 105.00
39.12 , 1802 , 31 , 154.00 , 4704.65 , 22.00 , 105.00
39.43 , 1844 , 31 , 154.00 , 4718.37 , 22.00 , 105.00
39.12 , 1861 , 31 , 154.00 , 4723.93 , 22.00 , 105.00
39.43 , 1805 , 31 , 154.00 , 4705.63 , 22.00 , 105.00
39.12 , 1840 , 31 , 154.00 , 4717.07 , 22.00 , 105.00
39.12 , 1862 , 31 , 154.00 , 4724.25 , 22.00 , 105.00
38.81 , 1802 , 31 , 153.00 , 4704.65 , 22.00 , 105.00
39.12 , 1843 , 31 , 153.00 , 4718.05 , 22.00 , 105.00
39.12 , 1860 , 31 , 153.00 , 4723.60 , 22.00 , 105.00
39.43 , 1805 , 31 , 153.00 , 4705.63 , 22.00 , 105.00
38.81 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.43 , 1862 , 31 , 153.00 , 4724.25 , 22.00 , 105.00
39.12 , 1869 , 31 , 153.00 , 4726.54 , 22.00 , 105.00
39.12 , 1809 , 31 , 153.00 , 4706.94 , 22.00 , 105.00
38.81 , 1843 , 31 , 153.00 , 4718.05 , 22.00 , 105.00
39.74 , 1799 , 31 , 153.00 , 4703.67 , 22.00 , 105.00
39.12 , 1838 , 31 , 153.00 , 4716.41 , 22.00 , 105.00
39.43 , 1860 , 31 , 153.00 , 4723.60 , 22.00 , 105.00
39.12 , 1867 , 31 , 153.00 , 4725.89 , 22.00 , 105.00
39.74 , 1808 , 31 , 153.00 , 4706.61 , 22.00 , 105.00
38.81 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.12 , 1864 , 31 , 153.00 , 4724.91 , 22.00 , 105.00
39.43 , 1801 , 31 , 153.00 , 4704.33 , 22.00 , 105.00
39.12 , 1843 , 31 , 153.00 , 4718.05 , 22.00 , 105.00
39.12 , 1861 , 31 , 153.00 , 4723.93 , 22.00 , 105.00
39.74 , 1807 , 31 , 153.00 , 4706.29 , 22.00 , 105.00
39.12 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
38.81 , 1863 , 31 , 153.00 , 4724.58 , 22.00 , 105.00
39.12 , 1803 , 31 , 153.00 , 4704.98 , 22.00 , 105.00
39.12 , 1845 , 31 , 153.00 , 4718.70 , 22.00 , 105.00
38.81 , 1862 , 31 , 153.00 , 4724.25 , 22.00 , 105.00
39.43 , 1808 , 31 , 153.00 , 4706.61 , 22.00 , 105.00
39.12 , 1843 , 31 , 153.00 , 4718.05 , 22.00 , 105.00
39.12 , 1865 , 31 , 153.00 , 4725.23 , 22.00 , 105.00
39.43 , 1803 , 31 , 153.00 , 4704.98 , 22.00 , 105.00
39.74 , 1843 , 31 , 153.00 , 4718.05 , 22.00 , 105.00
39.12 , 1861 , 31 , 153.00 , 4723.93 , 22.00 , 105.00
39.74 , 1805 , 31 , 153.00 , 4705.63 , 22.00 , 105.00
38.81 , 1840 , 31 , 153.00 , 4717.07 , 22.00 , 105.00
39.43 , 1863 , 31 , 153.00 , 4724.58 , 22.00 , 105.00
39.12 , 1869 , 31 , 153.00 , 4726.54 , 22.00 , 105.00
39.43 , 1809 , 31 , 153.00 , 4706.94 , 22.00 , 105.00
38.81 , 1843 , 31 , 153.00 , 4718.05 , 22.00 , 105.00
39.12 , 1865 , 31 , 153.00 , 4725.23 , 22.00 , 105.00
39.12 , 1804 , 31 , 153.00 , 4705.31 , 22.00 , 105.00
39.12 , 1844 , 31 , 153.00 , 4718.37 , 22.00 , 105.00
39.12 , 1861 , 31 , 153.00 , 4723.93 , 22.00 , 105.00
39.43 , 1806 , 31 , 153.00 , 4705.96 , 22.00 , 105.00
38.81 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.12 , 1865 , 31 , 153.00 , 4725.23 , 22.00 , 105.00
39.12 , 1874 , 31 , 153.00 , 4728.17 , 22.00 , 105.00
38.81 , 1811 , 31 , 153.00 , 4707.59 , 22.00 , 105.00
39.12 , 1845 , 31 , 153.00 , 4718.70 , 22.00 , 105.00
39.74 , 1796 , 31 , 153.00 , 4702.69 , 22.00 , 105.00
38.81 , 1836 , 31 , 153.00 , 4715.76 , 22.00 , 105.00
39.12 , 1862 , 31 , 153.00 , 4724.25 , 22.00 , 105.00
39.12 , 1871 , 31 , 153.00 , 4727.19 , 22.00 , 105.00
39.43 , 1811 , 31 , 153.00 , 4707.59 , 22.00 , 105.00
38.81 , 1844 , 31 , 153.00 , 4718.37 , 22.00 , 105.00
39.43 , 1798 , 31 , 153.00 , 4703.35 , 22.00 , 105.00
38.81 , 1838 , 31 , 153.00 , 4716.41 , 22.00 , 105.00
39.12 , 1863 , 31 , 153.00 , 4724.58 , 22.00 , 105.00
39.12 , 1872 , 31 , 153.00 , 4727.52 , 22.00 , 105.00
39.43 , 1811 , 31 , 153.00 , 4707.59 , 22.00 , 105.00
38.81 , 1845 , 31 , 153.00 , 4718.70 , 22.00 , 105.00
39.43 , 1800 , 31 , 153.00 , 4704.00 , 22.00 , 105.00
38.81 , 1838 , 31 , 153.00 , 4716.41 , 22.00 , 105.00
39.12 , 1862 , 31 , 153.00 , 4724.25 , 22.00 , 105.00
39.12 , 1871 , 31 , 153.00 , 4727.19 , 22.00 , 105.00
39.43 , 1812 , 31 , 153.00 , 4707.92 , 22.00 , 105.00
39.12 , 1845 , 31 , 153.00 , 4718.70 , 22.00 , 105.00
39.12 , 1866 , 31 , 153.00 , 4725.56 , 22.00 , 105.00
39.12 , 1805 , 31 , 153.00 , 4705.63 , 22.00 , 105.00
39.12 , 1845 , 31 , 153.00 , 4718.70 , 22.00 , 105.00
38.81 , 1861 , 31 , 153.00 , 4723.93 , 22.00 , 105.00
39.74 , 1805 , 31 , 153.00 , 4705.63 , 22.00 , 105.00
38.81 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.43 , 1865 , 31 , 153.00 , 4725.23 , 22.00 , 105.00
38.81 , 1872 , 31 , 153.00 , 4727.52 , 22.00 , 105.00
39.12 , 1812 , 31 , 153.00 , 4707.92 , 22.00 , 105.00
38.81 , 1844 , 31 , 153.00 , 4718.37 , 22.00 , 105.00
39.43 , 1798 , 31 , 153.00 , 4703.35 , 22.00 , 105.00
38.81 , 1908 , 31 , 153.00 , 4739.28 , 22.00 , 105.00
38.81 , 1829 , 31 , 153.00 , 4713.47 , 22.00 , 105.00
38.81 , 1786 , 31 , 153.00 , 4699.43 , 22.00 , 105.00
39.43 , 1837 , 31 , 153.00 , 4716.09 , 22.00 , 105.00
39.12 , 1858 , 31 , 153.00 , 4722.95 , 22.00 , 105.00
39.12 , 1874 , 31 , 153.00 , 4728.17 , 22.00 , 105.00
39.12 , 1808 , 31 , 153.00 , 4706.61 , 22.00 , 105.00
39.74 , 1846 , 31 , 153.00 , 4719.03 , 22.00 , 105.00
38.81 , 1863 , 31 , 153.00 , 4724.58 , 22.00 , 105.00
39.43 , 1808 , 31 , 153.00 , 4706.61 , 22.00 , 105.00
39.43 , 1844 , 31 , 153.00 , 4718.37 , 22.00 , 105.00
39.74 , 1798 , 31 , 153.00 , 4703.35 , 22.00 , 105.00
39.43 , 1909 , 31 , 153.00 , 4739.61 , 22.00 , 105.00
39.74 , 1828 , 31 , 153.00 , 4713.15 , 22.00 , 105.00
39.12 , 1854 , 31 , 153.00 , 4721.64 , 22.00 , 105.00
39.74 , 1803 , 31 , 153.00 , 4704.98 , 22.00 , 105.00
39.43 , 1841 , 31 , 153.00 , 4717.39 , 22.00 , 105.00
39.43 , 1865 , 31 , 153.00 , 4725.23 , 22.00 , 105.00
39.74 , 1805 , 31 , 153.00 , 4705.63 , 22.00 , 105.00
39.74 , 1846 , 31 , 153.00 , 4719.03 , 22.00 , 105.00
40.05 , 1862 , 31 , 153.00 , 4724.25 , 22.00 , 105.00
39.12 , 1875 , 31 , 153.00 , 4728.50 , 22.00 , 105.00
39.43 , 1808 , 31 , 153.00 , 4706.61 , 22.00 , 105.00
40.05 , 1848 , 31 , 153.00 , 4719.68 , 22.00 , 105.00
39.43 , 1864 , 31 , 153.00 , 4724.91 , 22.00 , 105.00
39.43 , 1875 , 31 , 153.00 , 4728.50 , 22.00 , 105.00
39.43 , 1808 , 31 , 153.00 , 4706.61 , 22.00 , 105.00
40.05 , 1848 , 31 , 153.00 , 4719.68 , 22.00 , 105.00
40.05 , 1864 , 31 , 153.00 , 4724.91 , 22.00 , 105.00
40.05 , 1876 , 31 , 153.00 , 4728.83 , 22.00 , 105.00
40.05 , 1878 , 31 , 154.00 , 4729.48 , 22.00 , 105.00
40.67 , 1815 , 31 , 154.00 , 4708.90 , 23.00 , 105.00
40.99 , 1916 , 31 , 154.00 , 4741.89 , 23.00 , 105.00
41.30 , 1833 , 31 , 154.00 , 4714.78 , 23.00 , 105.00
41.92 , 1855 , 31 , 154.00 , 4721.97 , 23.00 , 105.00
42.54 , 1872 , 31 , 154.00 , 4727.52 , 24.00 , 105.00
42.86 , 1874 , 31 , 154.00 , 4728.17 , 24.00 , 105.00
43.48 , 1881 , 31 , 154.00 , 4730.46 , 24.00 , 105.00
43.79 , 1880 , 31 , 154.00 , 4730.13 , 24.00 , 105.00
44.10 , 1884 , 31 , 154.00 , 4731.44 , 25.00 , 105.00
44.41 , 1880 , 31 , 156.00 , 4730.13 , 25.00 , 105.00
45.04 , 1884 , 31 , 156.00 , 4731.44 , 25.00 , 105.00
45.04 , 1957 , 31 , 156.00 , 4755.29 , 25.00 , 105.00
45.66 , 1851 , 31 , 156.00 , 4720.66 , 25.00 , 105.00
45.66 , 1939 , 31 , 159.00 , 4749.41 , 25.00 , 105.00
45.66 , 1914 , 31 , 159.00 , 4741.24 , 25.00 , 105.00
45.66 , 1972 , 31 , 161.00 , 4760.19 , 25.00 , 105.00
45.97 , 1931 , 31 , 161.00 , 4746.79 , 25.00 , 105.00
45.35 , 1982 , 31 , 164.00 , 4763.45 , 26.00 , 105.00
45.66 , 1931 , 31 , 164.00 , 4746.79 , 26.00 , 105.00
45.66 , 1981 , 31 , 167.00 , 4763.13 , 26.00 , 105.00
46.28 , 1935 , 31 , 167.00 , 4748.10 , 26.00 , 105.00
45.66 , 1984 , 31 , 166.00 , 4764.11 , 26.00 , 105.00
45.66 , 2015 , 31 , 166.00 , 4774.23 , 26.00 , 105.00
45.97 , 1944 , 31 , 166.00 , 4751.04 , 26.00 , 105.00
45.97 , 1993 , 31 , 166.00 , 4767.05 , 26.00 , 105.00
45.66 , 2013 , 31 , 165.00 , 4773.58 , 26.00 , 105.00
45.35 , 2027 , 31 , 165.00 , 4778.15 , 26.00 , 105.00
45.04 , 2030 , 31 , 165.00 , 4779.13 , 26.00 , 105.00
45.66 , 2035 , 31 , 165.00 , 4780.77 , 26.00 , 105.00
45.04 , 2033 , 31 , 164.00 , 4780.11 , 26.00 , 105.00
45.35 , 2036 , 31 , 164.00 , 4781.09 , 26.00 , 105.00
45.35 , 2031 , 31 , 158.00 , 4779.46 , 26.00 , 105.00
45.66 , 2037 , 31 , 158.00 , 4781.42 , 26.00 , 105.00
45.04 , 2119 , 31 , 155.00 , 4808.21 , 26.00 , 105.00
45.66 , 2079 , 31 , 155.00 , 4795.14 , 26.00 , 105.00
45.35 , 2053 , 31 , 155.00 , 4786.65 , 26.00 , 105.00
45.66 , 2135 , 31 , 155.00 , 4813.43 , 26.00 , 105.00
45.35 , 2081 , 31 , 154.00 , 4795.79 , 26.00 , 105.00
45.66 , 2061 , 31 , 154.00 , 4789.26 , 26.00 , 105.00
45.35 , 2136 , 31 , 154.00 , 4813.76 , 26.00 , 105.00
45.97 , 2178 , 31 , 154.00 , 4827.48 , 26.00 , 105.00
45.04 , 2061 , 31 , 154.00 , 4789.26 , 26.00 , 105.00
45.66 , 2139 , 31 , 154.00 , 4814.74 , 26.00 , 105.00
45.35 , 2174 , 31 , 153.00 , 4826.17 , 26.00 , 105.00
45.97 , 2153 , 31 , 153.00 , 4819.31 , 27.00 , 105.00
45.04 , 2135 , 31 , 154.00 , 4813.43 , 27.00 , 105.00
45.97 , 2177 , 31 , 154.00 , 4827.15 , 27.00 , 105.00
45.35 , 2150 , 31 , 153.00 , 4818.33 , 27.00 , 105.00
45.97 , 2142 , 31 , 153.00 , 4815.72 , 27.00 , 105.00
45.97 , 2176 , 31 , 153.00 , 4826.83 , 27.00 , 105.00
45.97 , 2154 , 31 , 153.00 , 4819.64 , 27.00 , 105.00
45.97 , 2235 , 31 , 153.00 , 4846.10 , 27.00 , 105.00
45.97 , 2180 , 31 , 153.00 , 4828.13 , 27.00 , 105.00
45.35 , 2152 , 31 , 153.00 , 4818.99 , 27.00 , 105.00
46.28 , 2240 , 31 , 153.00 , 4847.73 , 27.00 , 105.00
45.97 , 2278 , 31 , 153.00 , 4860.15 , 27.00 , 105.00
46.60 , 2198 , 31 , 153.00 , 4834.01 , 27.00 , 105.00
45.97 , 2160 , 31 , 153.00 , 4821.60 , 27.00 , 105.00
46.28 , 2246 , 31 , 153.00 , 4849.69 , 27.00 , 105.00
46.28 , 2282 , 31 , 153.00 , 4861.45 , 27.00 , 105.00
46.60 , 2200 , 31 , 153.00 , 4834.67 , 28.00 , 105.00
46.28 , 2258 , 31 , 153.00 , 4853.61 , 27.00 , 105.00
46.60 , 2291 , 31 , 153.00 , 4864.39 , 28.00 , 105.00
46.28 , 2198 , 31 , 153.00 , 4834.01 , 28.00 , 105.00
46.91 , 2266 , 31 , 153.00 , 4856.23 , 28.00 , 105.00
46.91 , 2292 , 31 , 154.00 , 4864.72 , 28.00 , 105.00
47.22 , 2312 , 31 , 154.00 , 4871.25 , 28.00 , 105.00
46.60 , 2211 , 31 , 154.00 , 4838.26 , 28.00 , 105.00
47.22 , 2273 , 31 , 154.00 , 4858.51 , 28.00 , 105.00
47.22 , 2295 , 31 , 153.00 , 4865.70 , 28.00 , 105.00
47.53 , 2314 , 31 , 153.00 , 4871.91 , 28.00 , 105.00
47.53 , 2316 , 31 , 153.00 , 4872.56 , 29.00 , 105.00
48.47 , 2321 , 31 , 153.00 , 4874.19 , 29.00 , 105.00
48.15 , 2319 , 31 , 153.00 , 4873.54 , 29.00 , 105.00
48.78 , 2325 , 31 , 153.00 , 4875.50 , 29.00 , 105.00
48.78 , 2322 , 31 , 154.00 , 4874.52 , 29.00 , 105.00
49.09 , 2328 , 31 , 154.00 , 4876.48 , 29.00 , 105.00
49.40 , 2444 , 31 , 154.00 , 4914.37 , 29.00 , 105.00
49.71 , 2273 , 31 , 154.00 , 4858.51 , 29.00 , 105.00
49.40 , 2417 , 31 , 154.00 , 4905.55 , 30.00 , 105.00
50.02 , 2372 , 31 , 154.00 , 5523.28 , 30.00 , 105.00
50.02 , 2344 , 31 , 153.00 , 5509.56 , 30.00 , 105.00
50.02 , 2339 , 31 , 153.00 , 5507.11 , 30.00 , 105.00
50.34 , 2451 , 31 , 153.00 , 5561.99 , 30.00 , 105.00
50.34 , 2393 , 31 , 153.00 , 5533.57 , 30.00 , 105.00
50.02 , 2356 , 31 , 153.00 , 5515.44 , 30.00 , 105.00
50.96 , 2470 , 31 , 153.00 , 5571.30 , 30.00 , 105.00
50.65 , 2391 , 31 , 153.00 , 5532.59 , 31.00 , 105.00
50.96 , 2482 , 31 , 153.00 , 5577.18 , 31.00 , 105.00
51.27 , 2398 , 31 , 153.00 , 5536.02 , 31.00 , 105.00
51.27 , 2492 , 31 , 153.00 , 5582.08 , 31.00 , 105.00
51.27 , 2403 , 31 , 153.00 , 5538.47 , 31.00 , 105.00
50.96 , 2495 , 31 , 153.00 , 5583.55 , 31.00 , 105.00
51.58 , 2533 , 31 , 153.00 , 5602.17 , 31.00 , 105.00
51.58 , 2429 , 31 , 153.00 , 5551.21 , 31.00 , 105.00
51.27 , 2499 , 31 , 153.00 , 5585.51 , 31.00 , 105.00
51.58 , 2415 , 31 , 153.00 , 5544.35 , 31.00 , 105.00
51.58 , 2632 , 31 , 153.00 , 5650.68 , 31.00 , 105.00
51.58 , 2473 , 31 , 153.00 , 5572.77 , 31.00 , 105.00
51.58 , 2523 , 31 , 153.00 , 5597.27 , 31.00 , 105.00
51.89 , 2426 , 31 , 153.00 , 5549.74 , 31.00 , 105.00
51.58 , 2638 , 31 , 153.00 , 5653.62 , 31.00 , 105.00
51.27 , 2478 , 31 , 153.00 , 5575.22 , 32.00 , 105.00
51.27 , 2522 , 31 , 153.00 , 5596.78 , 31.00 , 105.00
51.58 , 2553 , 31 , 153.00 , 5611.97 , 31.00 , 105.00
51.58 , 2565 , 31 , 153.00 , 5617.85 , 32.00 , 105.00
52.20 , 2575 , 31 , 153.00 , 5622.75 , 32.00 , 105.00
51.89 , 2575 , 31 , 153.00 , 5622.75 , 32.00 , 105.00
52.52 , 2450 , 31 , 153.00 , 5561.50 , 32.00 , 105.00
52.20 , 2656 , 31 , 153.00 , 5662.44 , 32.00 , 105.00
52.52 , 2485 , 31 , 153.00 , 5578.65 , 32.00 , 105.00
52.20 , 2672 , 31 , 153.00 , 5670.28 , 32.00 , 105.00
52.52 , 2492 , 31 , 153.00 , 5582.08 , 32.00 , 105.00
53.14 , 2680 , 31 , 153.00 , 5674.20 , 32.00 , 105.00
53.45 , 2496 , 31 , 153.00 , 5584.04 , 33.00 , 105.00
53.45 , 2675 , 31 , 153.00 , 5671.75 , 33.00 , 105.00
53.45 , 2635 , 31 , 153.00 , 5652.15 , 33.00 , 105.00
53.76 , 2605 , 31 , 153.00 , 5637.45 , 33.00 , 105.00
54.07 , 2599 , 31 , 153.00 , 5634.51 , 33.00 , 105.00
53.45 , 2587 , 31 , 153.00 , 5628.63 , 33.00 , 105.00
54.07 , 2592 , 31 , 153.00 , 5631.08 , 33.00 , 105.00
54.39 , 2583 , 31 , 153.00 , 5626.67 , 33.00 , 105.00
